ano_base,uf,ocupacao_principal,qtde_contribuintes,rendimento_tributavel_total,rend_sujeitos_a_tribut_exclusiva,rend_isentos_e_nao_tributaveis,imposto_devido_total,imposto_pago,rend_total,rend_total_por_contrib,pct_isento,pct_tributavel,pct_exclusiva,aliq_efetiva_devida,aliq_efetiva_paga
2023,Paraná,Profissional da educação física (exceto professor),2994.0,144720291.83,15034498.23,47874047.43,10480119.9,10332682.86,207628837.49,69348.30911489646,0.23057513594327064,0.6970144108087594,0.07241045324796998,0.05047526165773939,0.04976516260896394
2023,Paraná,"Profissional de marketing, publicidade e da comercialização",6051.0,399378204.46,81705246.2,287264325.62,45094237.72,47694423.09,768347776.28,126978.64423731614,0.37387278845369576,0.5197883260541373,0.10633888549216693,0.058689878609822166,0.062074004197572225
2023,Paraná,Psicanalista,122.0,5906298.63,1075008.63,15435876.4,344281.0,295664.86,22417183.66,183747.40704918033,0.6885734012851461,0.2634719293725945,0.04795466934225938,0.015357906025203167,0.013189206301930257
2023,Paraná,Psicólogo,10802.0,706543218.38,98905801.93,439557002.46,62687402.93,62218985.79,1245006022.77,115256.99155434179,0.35305612536880304,0.5675018477485112,0.07944202688268576,0.05035108407791273,0.04997484723131674
2023,Paraná,Sacerdote ou membro de ordens ou seitas religiosas,4651.0,314991027.26,18650643.38,73063168.81,28202312.26,32526026.59,406704839.45,87444.6010427865,0.17964666687715267,0.7744953998727245,0.04585793325012277,0.06934343908505956,0.07997452558957988
2023,Paraná,Servidor das carreiras de auditoria fiscal e de fiscalização,3320.0,990678021.0,151676148.66,252293923.74,184094635.29,198686321.24,1394648093.4,420074.7269277109,0.18090149402845768,0.7103426489365033,0.1087558570350389,0.13200077938026455,0.14246340864068757
2023,Paraná,Servidor das carreiras de ciência e tecnologia,590.0,75694745.26,8562479.36,11649011.65,11139989.75,11809624.97,95906236.27000001,162552.9428305085,0.12146250445283999,0.7892578022444796,0.08927969330268035,0.11615500913452746,0.1231371955495465
2023,Paraná,"Servidor das carreiras de gestão governamental, analista etc",728.0,97840468.78,11703278.81,27569263.94,14761773.19,15788281.77,137113011.53,188342.04880494505,0.20106964052764542,0.7135753761676566,0.0853549833046979,0.10766135923409544,0.1151479468930311
2023,Paraná,"Servidor das carreiras do Banco Central, CVM e Susep",169.0,50861437.55,8183960.53,16831168.67,9370114.02,10081869.51,75876566.75,448973.7677514793,0.2218230132295753,0.6703181196584649,0.10785886711195984,0.12349153923731004,0.13287197802739276
2023,Paraná,Servidor das carreiras do Ministério Público,2169.0,311489238.0,35109525.1,142665968.1,46587194.86,52259867.38,489264731.20000005,225571.56809589674,0.291592585776802,0.6366476431604273,0.07175977106277061,0.09521878829429918,0.10681306876918006
2023,Paraná,"Servidor das carreiras do Poder Judiciário, Of. Justiça etc",10582.0,1859801544.39,248911920.46,791287243.03,302157359.85,337189047.2,2900000707.88,274050.34094500093,0.2728576034067447,0.6413107208341265,0.08583167575912874,0.10419216761877531,0.11627205685977116
2023,Paraná,Servidor das carreiras do Poder Legislativo,1871.0,270891179.11,25827398.06,51042044.32,42693147.94,45766825.69,347760621.49,185868.85167824692,0.1467735021328967,0.778958750272965,0.07426774759413833,0.122765906493607,0.13160439354493172
2023,Paraná,Servidor das demais carreiras da admin. pública direta etc,23528.0,2356927373.77,230105624.69,455271896.09,291577681.14,309541628.66,3042304894.55,129305.7163613567,0.14964703140226882,0.7747176747446356,0.0756352938530955,0.09584104527535477,0.1017457616475306
2023,Paraná,Sociólogo e cientista político,254.0,29057106.15,7614089.38,14865587.12,4305060.07,4472948.03,51536782.65,202900.7190944882,0.288446161277784,0.5638129634000348,0.1477408753221812,0.08353373743248213,0.08679137113344813
2023,Paraná,Titular de Cartório,1086.0,1205314681.18,43153964.29,118355731.42,134977310.61,121265013.28,1366824376.89,1258585.982403315,0.08659176220525154,0.881835809749391,0.031572428045357405,0.0987524899995713,0.08872025940590846
2023,Paraná,"Trabalhador da fabric. de alim., beb., fumo e agroindústrias",29750.0,1500030671.62,185129786.33,145711281.54,80043568.38,83115442.26,1830871739.4899998,61541.90720974789,0.07958573962182011,0.8192986102007573,0.10111565017742259,0.043718828934623574,0.04539664929404192
2023,Paraná,Trabalhador da fabricação e instalação eletro-eletrônica,4098.0,231076810.07,34729326.53,35679463.9,15845031.59,16920636.01,301485600.5,73568.96059053196,0.1183454992239339,0.7664605197952066,0.11519398098085949,0.05255651203149253,0.0561241929363721
2023,Paraná,Trabalhador da indústria extrativa e da construção civil,11950.0,548585272.32,56441708.99,92104014.98,26376083.49,29376950.98,697130996.2900001,58337.32186527197,0.1321186627336329,0.7869184919899812,0.08096284527638586,0.03783518969945182,0.04213978597471437
2023,Paraná,Trabalhador da transformação de metais e compósitos,23255.0,1318845568.84,229504024.95,125751943.59,81312296.57,85680238.29,1674101537.3799999,71988.88571834014,0.07511607915180828,0.7877930575847973,0.13709086326339445,0.04857070778231006,0.051179833705959785
2023,Paraná,Trabalhador das indústrias de madeira e do mobiliário,14730.0,671204145.8,67701364.95,73277684.88,28105856.3,29061684.11,812183195.63,55138.03093211134,0.09022309901790007,0.8264196420357547,0.08335725894634514,0.03460531620356741,0.035782178536034874
2023,Paraná,"Trabalhador das indústrias química, petroquím., borracha etc",13455.0,885483545.54,127313805.8,112137879.67,79099896.96,81745417.38,1124935231.01,83607.22638498699,0.0996838543045001,0.7871418025951474,0.11317434310035246,0.07031506772970544,0.07266677682999274
2023,Paraná,"Trabalhador das indústrias têxteis, do curtimento, vest. etc",7517.0,345425751.23,34246141.59,49808597.35,15357618.43,15860178.66,429480490.1700001,57134.56035253427,0.11597406282712494,0.8042874103391078,0.07973852683376711,0.03575859388611817,0.03692875234849925
2023,Paraná,"Trabalhador de atendim. ao público, caixa, despachante etc",27373.0,1334151390.07,143525910.0,245236582.62,75515278.19,80708227.54,1722913882.69,62942.0919405984,0.14233827069586905,0.7743575598723356,0.08330416943179526,0.04382997835741932,0.04684402879962263
2023,Paraná,Trabalhador de instal. e máq. de fabric. de celulose e papel,6698.0,447019770.08,65598665.53,35024977.78,38540116.46,39787457.53,547643413.39,81762.22952971036,0.0639558094256805,0.8162606527354659,0.1197835378388536,0.07037447272748254,0.07265212464386141
2023,Paraná,Trabalhador de instal. siderúr. e de materiais de construção,2307.0,111713121.5,14172041.47,21225637.56,5669439.14,6083038.94,147110800.53,63767.143706111834,0.14428333938453078,0.7593808279033774,0.0963358327120919,0.038538564942713655,0.04135004988134436
2023,Paraná,Trabalhador de outras instalações agroindustriais,9673.0,499051697.15,61471524.21,46555200.85,27944792.68,29858086.78,607078422.21,62760.09740618216,0.07668729301977342,0.8220547443166552,0.10125796266357137,0.04603160260295557,0.04918324501026577
2023,Paraná,Trabalhador de reparação e manutenção,41256.0,2201569948.76,250116024.94,352870443.41,138401783.37,149491849.19,2804556417.11,67979.35856869305,0.12582041183312012,0.7849975615853872,0.08918202658149271,0.04934890327954904,0.05330320626748035
2023,Paraná,Trabalhador dos serv. de embelezamento e cuidados pessoais,5377.0,143549873.95,10689060.42,125972148.3,3205738.48,2407509.48,280211082.66999996,52112.9036023805,0.449561620117486,0.5122919214407246,0.038146458441789516,0.011440441432415955,0.008591771092920279
2023,Paraná,"Trabalhador dos serviços de admin., conserv. e manut. edif.",7351.0,322043738.55,28625042.98,50422731.42,12537809.43,12159274.29,401091512.95000005,54562.85035369338,0.12571378299466957,0.8029183569140889,0.07136786009124155,0.03125922395561374,0.030315461428164825
2023,Paraná,Trabalhador dos serviços de hotelaria e alimentação,9143.0,374928338.04,33659639.59,62902715.51,13800987.54,15306319.28,471490693.14,51568.488804549925,0.13341242239817078,0.7951977493830877,0.0713898282187416,0.029270964922105184,0.03246367214178517
2023,Paraná,Trabalhador dos serviços de proteção e segur. (exc. militar),20999.0,1100842068.61,96014530.24,109680693.89,65336513.1,70744355.82,1306537292.74,62219.024369731895,0.0839476182574043,0.842564597832009,0.07348778391058663,0.05000738475897597,0.054146449713378425
2023,Paraná,Trabalhador dos serviços de saúde,22653.0,1267845447.72,112175264.49,173112133.51,83367166.05,82050114.12,1553132845.72,68561.90551891582,0.1114599655702657,0.8163148768721411,0.07222515755759314,0.05367677741136993,0.05282878045243018
2023,Paraná,Trabalhador dos serviços domésticos em geral,5051.0,173582613.57,15788642.81,29373678.75,4268198.67,4067611.12,218744935.13,43307.25304494159,0.13428278342784594,0.7935388925317971,0.07217832404035696,0.019512217128425907,0.01859522423951266
2023,Paraná,Trabalhador na exploração agropecuária,16043.0,723864557.3,87037363.32,771593094.68,42058537.2,25197063.99,1582495015.2999997,98640.84119553698,0.4875801106607126,0.45741980246476427,0.055000086874523256,0.026577358407683074,0.015922365471226014
2023,Paraná,"Tradutor, intérprete, filólogo",419.0,19306065.96,4006663.08,16015119.87,1282454.72,1222358.56,39327848.91,93861.2145823389,0.4072208451230037,0.4909006339040068,0.10187852097298958,0.03260932788200137,0.031081246340152302
2023,Paraná,Técnico da ciência da saúde animal,139.0,9390294.46,1062695.7,2031173.17,925427.25,919156.2,12484163.33,89814.12467625899,0.1626999836760386,0.7521765144993502,0.08512350182461126,0.07412809537473425,0.07362577496813316
2023,Paraná,Técnico da ciência da saúde humana,18775.0,1003432487.75,112526379.99,111274389.69,57883531.34,53344123.79,1227233257.43,65365.286680692414,0.09067093726177557,0.8176379524226141,0.09169111031561036,0.04716587575308732,0.04346698027212051
2023,Paraná,Técnico da produção agropecuária,1608.0,150122859.91,23857891.27,52388849.81,18335577.96,17806946.44,226369600.99,140777.11504353234,0.23143058776833866,0.6631758825100891,0.10539352972157218,0.0809984109165346,0.07866315248215078
2023,Paraná,Técnico das ciências administrativas e contábeis,11059.0,731431011.33,94356006.53,228710105.99,64672075.55,67075108.65,1054497123.85,95351.94175332309,0.216890213180452,0.6936301624603052,0.08947962435924287,0.0613297789887566,0.06360862171449724
2023,Paraná,Técnico de bioquímica e da biotecnologia,284.0,19579182.92,2256483.26,5136968.16,1788892.99,1778586.57,26972634.34,94974.06457746479,0.1904511103827169,0.7258906443173916,0.0836582452998916,0.06632251664595844,0.0659404101053038
2023,Paraná,"Técnico de conservação, dissecação e empalhamento de corpos",34.0,2410996.2,205121.65,512508.82,214194.33,223292.94,3128626.67,92018.43147058823,0.16381271211243623,0.7706244478188253,0.06556284006873853,0.06846273224411271,0.07137091240099926
2023,Paraná,"Técnico de inspeção, fiscalização e coordenação administrat.",1914.0,143645769.36,17096396.13,26391474.88,14616108.76,15332235.09,187133640.37,97770.97198014629,0.14103009393617771,0.7676106181442529,0.09135928791956947,0.07810519119438429,0.08193200890916863
2023,Paraná,"Técnico de labor., Raios-X e outros equipamentos diagnóstico",3495.0,243585470.49,21367270.22,51251537.29,22082912.41,19190843.68,316204278.0,90473.32703862661,0.16208363028535622,0.7703421093183312,0.06757426039631254,0.06983748780906752,0.06069128413246831
2023,Paraná,Técnico de serviços culturais,227.0,16544021.56,1379880.92,4845113.39,1839203.18,1938381.99,22769015.87,100304.03466960353,0.21279415050976463,0.7266023992630297,0.06060345022720562,0.08077657771863989,0.08513244494479769
2023,Paraná,Técnico em biologia,185.0,13659497.85,1519448.53,3710322.6,1257525.32,1327536.7,18889268.98,102104.15664864866,0.19642489097532032,0.7231353349069626,0.08043977411771708,0.06657353025844837,0.07027994049984669
2023,Paraná,Técnico em ciências físicas e químicas,1264.0,103764483.73,14186863.92,23895336.26,11494719.79,11672332.75,141846683.91,112220.47777689873,0.1684588994351204,0.7315256223813967,0.1000154781834829,0.08103622498001617,0.08228837240499717
2023,Paraná,"Técnico em constr. civil, edificações e obras de infra-est.",2095.0,132682798.4,19100556.26,50607798.34,12223748.88,12899220.39,202391153.0,96606.75560859189,0.25004945912828513,0.6555760784662361,0.09437446240547877,0.060396656172021515,0.06373411188580956
2023,Paraná,Técnico em eletro-eletrônica e fotônica,4380.0,416530791.02,72466993.57,164034054.06,52619508.03,52312236.11,653031838.65,149094.0270890411,0.2511884480228474,0.637841474745069,0.1109700772320835,0.08057724741075303,0.08010671611072451
2023,Paraná,Técnico em informática,5152.0,321522746.13,43197632.38,133902352.56,30303368.07,31617225.03,498622731.07,96782.36239712733,0.2685444208944455,0.6448216779849583,0.08663390112059619,0.060774140811775006,0.06340911286204752
2023,Paraná,Técnico em metalmecânica,2683.0,242507907.73,39969683.58,50853383.36,29891079.81,30336400.56,333330974.67,124238.1567909057,0.15256122960173504,0.7275288711770171,0.11990989922124778,0.0896738739614354,0.09100984566475781
2023,Paraná,Técnico em mineralogia e geologia,38.0,4417646.81,429880.78,1238844.28,655108.28,674370.55,6086371.87,160167.6807894737,0.20354396781214093,0.7258259771761201,0.07063005501173887,0.10763527007428812,0.11080008984071492
2023,Paraná,"Técnico em navegação aérea, marítima, fluvial e metrofer.",527.0,56138496.73,13326347.0,29404616.14,7631217.88,7956934.4,98869459.86999999,187608.08324478177,0.29740848365777567,0.5678042218882813,0.1347872944539431,0.07718478375459947,0.08047919357971912
2023,Paraná,"Técnico em operação aparelho sonoriz., cenografia e projeção",246.0,12084839.23,1084498.68,4261768.73,848649.17,887623.14,17431106.64,70858.15707317073,0.24449214946687978,0.6932915665990097,0.06221628393411056,0.048685903168796174,0.05092178932364101
2023,Paraná,Técnico em operação de estações de rádio e televisão,403.0,21839870.21,3413908.8,5162217.06,1559646.03,1486251.8,30415996.07,75473.93565756823,0.16972046708973682,0.7180389608065859,0.11224057210367729,0.05127716437135902,0.04886415018530084
2023,Paraná,Técnico em transportes (logística),4443.0,225510074.57,27971617.5,67882313.13,13256266.15,14822123.85,321364005.2,72330.40855277966,0.2112318493409168,0.7017278566392475,0.08704029401983568,0.04125000291102919,0.04612253895944411
2023,Paraná,"Vendedor e prestador de serviços do comércio, ambulante etc",76949.0,3966894704.66,427889222.82,1361984019.94,305210984.79,323196289.72,5756767947.42,74812.771412494,0.23658831350851964,0.6890836561230222,0.0743280303684581,0.05301776753512982,0.05614196936057607
2023,Paraná,"Veterinário, patologista (veterinário) e zootecnista",5840.0,539663128.88,103087183.09,373300639.6,73719449.61,74334334.92,1016050951.57,173981.32732363013,0.36740346438648236,0.5311378607993167,0.10145867481420089,0.07255487482796885,0.07316004655587274
2023,Paraná,nan,368788.0,21816170895.62,5160208275.35,18604421513.69,2268844830.35,2095688126.39,45580800684.66,123596.21431461979,0.40816355207097593,0.4786263200278122,0.11321012790121178,0.04977632679264383,0.045977431175211754
2023,Paraíba,Advogado,4928.0,376038558.17,58772947.04,379010601.36,45672810.97,37310604.0,813822106.57,165142.47292410716,0.46571676819816127,0.46206481138105515,0.07221842042078358,0.056121369278719024,0.04584614217135519
2023,Paraíba,"Advogado do setor público, Proc. Fazenda, Cons. Jurídico etc",688.0,197824888.75,21492022.72,50919923.25,37574216.55,37860812.01,270236834.72,392786.09697674424,0.1884270266218873,0.7320426504957103,0.07953032288240235,0.13904180230993193,0.14010233671227185
2023,Paraíba,"Agente de Bolsa de Valores, câmbio e outros serviços financ.",66.0,3159700.02,1455979.51,3227265.86,305733.45,272165.96,7842945.390000001,118832.50590909092,0.411486463250766,0.4028716079074981,0.1856419288417358,0.038981968482124034,0.0347020088074335
2023,Paraíba,"Agente e representante comercial, corretor, leiloeiro, afins",484.0,24181980.1,2810941.49,14600736.91,1660228.34,1610935.88,41593658.5,85937.31095041323,0.35103276404502864,0.5813862250179316,0.06758101093703985,0.039915419798909973,0.03873032423921065
2023,Paraíba,Agrônomo e afins,438.0,76742269.97,10258756.94,23018387.66,13802775.03,13149852.15,110019414.57,251185.87801369862,0.2092211429225023,0.6975338877228131,0.0932449693546847,0.1254576302186917,0.11952301510960495
2023,Paraíba,"Analista de sist., desenv.de soft., adm.de redes e banco etc",5502.0,540910603.23,71183121.97,369630257.39,74552391.87,78939327.53,981723982.59,178430.38578516903,0.37651138603626194,0.5509803293212425,0.07250828464249548,0.07594027770750256,0.08040888165097179
2023,Paraíba,Antropólogo e arqueólogo,28.0,2603659.58,191500.97,723980.06,328159.0,376304.39,3519140.6100000003,125683.59321428572,0.20572638045286856,0.7398566492630142,0.054416970284117176,0.09324975508722283,0.10693076284894452
2023,Paraíba,"Apresentador, artistas de artes populares e modelos",15.0,493850.77,25179.55,94526.6,13268.01,7755.6,613556.92,40903.79466666667,0.15406329375276218,0.8048980524903867,0.04103865375685111,0.021624741841392646,0.012640392027523706
2023,Paraíba,Assistente social e economista doméstico,1514.0,106637669.74,11295846.18,20195003.85,10141682.33,9632819.5,138128519.76999998,91234.16101056802,0.146204447015193,0.7720177550412043,0.08177779794360278,0.07342207349276658,0.06973809258247148
2023,Paraíba,"Atleta, desportista e afins",65.0,13093205.93,1027899.56,6365345.56,2882890.95,2862960.16,20486451.05,315176.17,0.3107100172921361,0.6391153791373738,0.05017460357049007,0.14072183332115007,0.13974895666470255
2023,Paraíba,"Ator, diretor de espetáculos",29.0,1180757.56,183349.59,3775755.41,101101.36,143755.01,5139862.5600000005,177236.64,0.7346024073453046,0.2297255123491084,0.035672080305587,0.019670051255222667,0.02796864864028582
2023,Paraíba,"Bancário, economiário, escriturário, agente, assistente etc",12847.0,963543885.19,181063043.88,158587504.38,97405931.27,103929819.11,1303194433.4500003,101439.59161282792,0.12169136109656697,0.7393707803364158,0.13893785856701701,0.07474397432172362,0.07975004837525457
2023,Paraíba,"Bibliotecário, documentalista, arquivólogo, museólogo",287.0,28688075.97,2551465.94,6431994.72,3393466.14,3741562.13,37671536.63,131259.70951219514,0.1707388467630979,0.7615318762217425,0.06772927701515954,0.09008037482860703,0.09932066660164798
2023,Paraíba,"Biólogo, biomédico e afins",851.0,64800923.48,6692291.23,12553417.7,6759584.15,6260957.29,84046632.41,98762.20024676851,0.14936253053853915,0.7710115399256602,0.07962592953580067,0.08042659124074238,0.0744938507405927
2023,Paraíba,Bombeiro Militar,1238.0,120818518.6,7978527.47,41245379.96,13468294.05,16450074.21,170042426.03,137352.52506462036,0.24255934782254412,0.71051984743316,0.04692080474429585,0.07920549220830239,0.09674099925566676
2023,Paraíba,Cantor e compositor,48.0,2243179.98,165257.38,2327874.03,202370.74,171778.62,4736311.39,98673.15395833332,0.49149514006088185,0.4736132815794445,0.03489157835967369,0.042727498962013985,0.03626843884519172
2023,Paraíba,"Cenógrafo, decorador de interiores",10.0,484007.63,23733.72,215616.38,42126.78,43805.47,723357.73,72335.773,0.2980771077126666,0.6691124044530499,0.0328104878342836,0.05823782376667213,0.060558515079392326
2023,Paraíba,"Cinegrafista, fotógrafos e técnicos em máq. tratam. de dados",156.0,6135599.21,459160.3,1229210.95,229107.42,203369.4,7823970.46,50153.65679487179,0.15710833218048728,0.7842053138324349,0.058686353987077805,0.02928275626439418,0.025993119611036977
2023,Paraíba,"Comissário de bordo, guia de turismo, ag. de viagens e afins",176.0,8426349.21,635035.03,1670022.48,512689.54,604543.69,10731406.72,60973.901818181825,0.1556200900379256,0.785204533744482,0.05917537621759247,0.04777468167752009,0.05633405813175627
2023,Paraíba,"Condutor e operador de robôs, veículos e equip. movim. carga",918.0,26850239.97,2308748.11,42575360.53,638577.31,819980.12,71734348.61,78141.99194989106,0.593514283672813,0.37430102162044293,0.03218469470674406,0.008901974052511022,0.01143078784276703
2023,Paraíba,Corretor e administrador de imóveis,182.0,5448222.84,335067.78,5596151.6,274961.65,221574.73,11379442.219999999,62524.4078021978,0.4917773201716736,0.4787776707037931,0.029445009124533354,0.024163016489221215,0.0194714930412468
2023,Paraíba,Decorador e vitrinista,12.0,634970.89,26511.85,111829.51,98726.64,97274.59,773312.25,64442.6875,0.14461106752156067,0.8211054331545893,0.0342834993238501,0.12766723920382744,0.12578953715009686
2023,Paraíba,"Deleg. de Polícia e serv. carreiras de polícia, exc. militar",2755.0,389583080.59,133099806.11,109685901.46,54762583.06,61421590.22,632368788.16,229534.95033030852,0.1734524276240016,0.6160694327175251,0.2104781396584733,0.08659912393738216,0.09712938299614386
2023,Paraíba,"Desenhista industrial, escultor, pintor artístico e afins",317.0,15188555.64,1801390.36,4848404.81,1317665.21,1397493.12,21838350.81,68890.6965615142,0.22201332198491228,0.6954992056014142,0.08248747241367355,0.06033721234098996,0.0639926124531379
2023,Paraíba,Desenhista técnico e modelista,47.0,3041078.22,243361.86,391532.39,288540.81,275146.59,3675972.47,78212.18021276596,0.10651124109207488,0.8272853632116565,0.06620339569626864,0.0784937352917662,0.07485001377064177
2023,Paraíba,Diplomata e afins,18.0,1446559.73,203384.0,1633540.55,173584.4,204336.71,3283484.2800000003,182415.79333333333,0.49750216864141644,0.4405563135511646,0.06194151780741889,0.05286591474103235,0.06223166995031265
2023,Paraíba,"Dirigente ou adm. part. político, organização patronal etc",79.0,5831228.92,502289.94,1192166.51,684766.55,611095.21,7525685.37,95261.84012658228,0.1584130150793163,0.7748435701611055,0.06674341475957823,0.09099058973814102,0.0812012700445913
2023,Paraíba,"Dirigente superior da adm. pública, inclusive fundações etc",2319.0,156218387.01,10819233.59,30386826.57,14070753.3,15142531.91,197424447.17,85133.43991806812,0.1539162297556505,0.7912818764308459,0.054801893813503644,0.07127158516434305,0.07670038907066527
2023,Paraíba,"Dirigente, pres., diretor emp. indust., com. ou prest. serv.",32122.0,1308373205.93,559640251.91,3927016408.52,94234190.65,76247659.16,5795029866.360001,180406.8820857979,0.6776524882669249,0.225775058300402,0.09657245343267293,0.016261208798426918,0.013157422984584721
2023,Paraíba,"Economista, administrador, contador, auditor e afins",4614.0,348155052.77,54408284.07,200644213.87,36167630.36,37060485.27,603207550.71,130734.18957737322,0.33262881678757755,0.5771729023620596,0.09019828085036273,0.059958848852984706,0.06143902745643401
2023,Paraíba,Empresário e produtor de espetáculos,78.0,2460623.28,160389.26,2632106.46,94696.72,72766.94,5253119.0,67347.67948717948,0.5010559364826878,0.4684118673115914,0.03053219620572083,0.018026760863403248,0.013852140033378266
2023,Paraíba,"Enfermeiro nível sup., nutricionista, farmacêutico e afins",13519.0,961086763.86,83132615.09,109679924.87,85320181.21,78211410.1,1153899303.8200002,85353.89480139065,0.095051556497957,0.8329034957195212,0.07204494778252166,0.07394075109287813,0.06778009991086743
2023,Paraíba,"Engenheiro, arquiteto e afins",5916.0,639770957.89,110637212.46,337823490.99,95264610.35,98473025.01,1088231661.3400002,183947.20441852606,0.31043343342355906,0.5878995995229678,0.10166696705347301,0.08754074498502955,0.0904890277578808
2023,Paraíba,"Escritor, crítico, redator",53.0,3089427.21,343119.09,639943.48,316549.43,305825.51,4072489.78,76839.42981132075,0.1571381426523801,0.7586089534643351,0.0842529038832849,0.07772872299264555,0.07509546408241694
2023,Paraíba,Filósofo,38.0,3689369.47,309076.07,858379.13,452235.21,489918.42,4856824.67,127811.17552631578,0.17673669286480542,0.7596258297707914,0.0636374773644032,0.09311334889097407,0.10087216510535472
2023,Paraíba,"Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins",3610.0,186364112.34,13457688.22,39394476.04,11766223.52,9578565.64,239216276.6,66264.89656509695,0.16468141967560412,0.7790611700374572,0.05625741028693865,0.049186550711491174,0.040041446076081934
2023,Paraíba,"Físico, químico, meteorolog., geólogo, oceanógrafo e afins",429.0,53932925.53,5390491.54,13537133.26,8274797.86,8440896.85,72860550.33,169838.11265734266,0.18579510034837257,0.7402212210273872,0.07398367862424023,0.11357034530375884,0.11585002874353117
2023,Paraíba,"Gerente ou superv. empresa indust., comerc. ou prest. serv.",7557.0,539128491.43,75799163.39,244831962.64,57377431.61,61208975.75,859759617.4599999,113769.9639354241,0.2847679254386366,0.6270688695786328,0.08816320498273057,0.06673659758469579,0.071193127133408
2023,Paraíba,Gerente ou superv. empresa pública e soc. de economia mista,702.0,82576427.91,13749863.58,13069694.36,11269837.39,11917002.86,109395985.85,155834.73767806267,0.11947142537680235,0.7548396521900351,0.12568892243316257,0.10301874700825689,0.10893455337877007
2023,Paraíba,Geógrafo,108.0,10313262.55,1606349.64,2036227.98,1342744.63,1318238.46,13955840.170000002,129220.74231481484,0.14590508025286447,0.7389925955278406,0.11510232421929491,0.09621381540943799,0.09445783585525255
2023,Paraíba,Historiador,137.0,14357034.22,1037611.79,2197538.74,1860804.2,1790448.43,17592184.75,128410.10766423358,0.12491562425184287,0.8161029698144797,0.058981405933677455,0.10577448034133452,0.10177521754368797
2023,Paraíba,Instrutor e professor de escolas livres,600.0,26169874.37,2240796.69,5818717.63,1334798.71,1188534.77,34229388.690000005,57048.98115000001,0.16999186525641685,0.7645440182122049,0.06546411653137822,0.03899569233002273,0.0347226408500607
2023,Paraíba,"Joalheiro, vidreiro, ceramista e afins",96.0,4248319.53,377297.59,197696.35,150182.02,176607.89,4823313.47,50242.84864583333,0.040987663611256026,0.8807886023630143,0.07822373402572984,0.031136690769550997,0.036615470070204666
2023,Paraíba,Jornalista e repórter,714.0,45347892.98,4283182.69,11624024.27,3821448.98,3839216.7,61255099.94,85791.45649859944,0.1897641874943613,0.7403121213485689,0.06992369115706973,0.06238580924271038,0.0626758703154603
2023,Paraíba,"Locutor, comentarista",52.0,2698041.05,166813.92,340039.54,195612.42,162563.93,3204894.51,61632.586730769224,0.10610007254185724,0.841850189321832,0.05204973813631077,0.061035525315933106,0.05072364456700948
2023,Paraíba,"Matemático, estatístico, atuário e afins",436.0,41652499.58,4639839.02,6488305.16,4985948.21,4802098.05,52780643.75999999,121056.52238532108,0.12292963286888112,0.7891624014553325,0.0879079656757866,0.09446546792175771,0.09098218035830946
2023,Paraíba,Membro do Ministério Público (Procurador e Promotor),346.0,167177263.83,24745663.63,90488647.71,33349790.17,34432524.83,282411575.17,816218.4253468208,0.32041408945624694,0.5919632144304505,0.0876226961133025,0.11808931751442842,0.12192320661528498
2023,Paraíba,Membro do Poder Executivo,384.0,89420113.17,1990529.4,6696386.04,18537266.04,7788254.1,98107028.61000001,255487.05367187504,0.06825592554249921,0.9114547085659614,0.020289365891539252,0.18894941884021654,0.07938528166988176
2023,Paraíba,Membro do Poder Judiciário e de Tribunal de Contas,460.0,226330297.23,41951160.63,91857054.38,46769969.59,48155968.66,360138512.24,782909.8092173913,0.25506034833282565,0.6284534687008735,0.11648618296630081,0.12986661520618492,0.1337151318821142
2023,Paraíba,Membro do Poder Legislativo,1876.0,158208792.02,5341603.42,17239734.06,16814787.32,16568735.39,180790129.5,96370.00506396589,0.09535771730281326,0.8750964029814471,0.02954587971573968,0.0930072198438245,0.0916462388506669
2023,Paraíba,Militar da Aeronáutica,122.0,17856848.75,2671256.09,5365119.44,2509843.88,2687375.83,25893224.28,212239.54327868854,0.20720167492404698,0.6896340354102861,0.10316428966566692,0.09693052718577849,0.10378683631438425
2023,Paraíba,Militar da Marinha,305.0,37855775.09,2800746.58,8794868.86,4912481.45,5324306.16,49451390.53,162135.7066557377,0.17784876756224957,0.7655148760080782,0.05663635642967227,0.09933960192726657,0.10766747108496325
2023,Paraíba,Militar do Exército,1849.0,262315822.72,23497717.05,50528599.18,37936062.72,39959360.8,336342138.95,181904.88856138452,0.1502297610930978,0.7799076961896689,0.06986254271723333,0.11279009772141428,0.11880569269359462
2023,Paraíba,Montador de aparelhos e instrumentos de precisão e musicais,9.0,375546.43,28501.03,20940.76,23740.56,27236.67,424988.22,47220.91333333333,0.04927374222278443,0.8836631518868924,0.06706310589032327,0.05586168953106513,0.06408805872313356
2023,Paraíba,Motorista e condutor do transporte de passageiros,4301.0,147341069.29,12758914.9,66345193.88,3257078.38,3506228.55,226445178.07,52649.42526621716,0.29298567735229497,0.6506699349740761,0.056344387673628864,0.01438351837632486,0.015483785434884089
2023,Paraíba,Médico,8510.0,2230695891.55,256637911.14,967526737.86,433977240.35,401923423.26,3454860540.55,405976.5617567568,0.2800479864538826,0.64566886719974,0.07428314634637734,0.12561353352946414,0.1163356432314965
